City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
461,Beidao,CN,34.5686,105.8933,54.81,62,87,8.95,overcast clouds
462,Odweyne,SO,9.4092,45.064,68.11,32,2,3.13,clear sky
463,Saint-Michel-Des-Saints,CA,46.6834,-73.9159,44.01,97,100,8.59,overcast clouds
464,Komsomolskiy,UZ,40.4272,71.7189,53.6,47,11,4.61,few clouds
465,Alice Springs,AU,-23.7,133.8833,69.8,78,5,2.3,clear sky
466,Samarai,PG,-10.6167,150.6667,84.4,69,95,5.64,overcast clouds
467,Acari,PE,-15.4311,-74.6158,73.2,76,34,4.83,scattered clouds
468,Draganesti,RO,45.7833,27.4667,34.41,88,100,13.22,light snow
469,Antalaha,MG,-14.9003,50.2788,75.49,89,40,3.56,scattered clouds
470,Lashio,MM,22.9333,97.75,62.69,35,1,1.12,clear sky
471,Los Zacatones,MX,22.95,-102.05,73.4,13,75,34.52,broken clouds
472,Nukus,UZ,42.4531,59.6103,62.6,51,0,11.5,clear sky
473,Piraju,BR,-23.1936,-49.3839,73.2,78,71,5.66,moderate rain
474,Aguadilla,PR,18.4275,-67.1541,75.0,88,32,1.99,scattered clouds
475,Saint-Leu,RE,-21.15,55.2833,77.0,78,0,5.75,clear sky
476,Kota Bahru,MY,6.1333,102.2386,77.0,94,40,3.44,scattered clouds
477,Ust-Barguzin,RU,53.45,108.9833,18.23,91,84,6.67,broken clouds
478,Nizhneangarsk,RU,55.7833,109.55,17.73,88,91,4.9,overcast clouds
479,Suntar,RU,62.1444,117.6319,-1.32,99,100,2.98,overcast clouds
480,Mount Gambier,AU,-37.8333,140.7667,60.8,82,75,11.5,broken clouds
481,Kulhudhuffushi,MV,6.6221,73.07,82.58,72,98,4.59,overcast clouds
482,Buchanan,LR,5.8808,-10.0467,77.11,89,100,4.43,overcast clouds
483,Rosetta,EG,31.4044,30.4164,55.4,67,40,5.75,scattered clouds
484,Touros,BR,-5.1989,-35.4608,80.6,78,75,6.91,broken clouds
485,Kahului,US,20.8947,-156.47,82.4,65,40,9.22,scattered clouds
486,Bathsheba,BB,13.2167,-59.5167,78.8,57,20,18.41,few clouds
487,Hamilton,US,39.1834,-84.5333,71.6,40,40,14.97,scattered clouds
488,Roma,US,43.2128,-75.4557,52.0,82,90,6.91,overcast clouds
489,Taltal,CL,-25.4,-70.4833,67.32,79,28,4.12,scattered clouds
490,Usta Muhammad,PK,28.1794,68.0445,70.65,45,0,6.64,clear sky
491,Chengzihe,CN,45.3333,131.0667,35.19,73,24,3.87,few clouds
492,Zhuhai,CN,22.2769,113.5678,71.01,83,40,5.75,mist
493,Bagdarin,RU,54.4333,113.6,17.78,79,10,2.08,clear sky
494,Gatton,AU,-27.55,152.2833,78.8,53,0,8.05,clear sky
495,Ondangwa,NA,-17.9167,15.95,74.88,61,62,6.98,broken clouds
496,Buta,CD,2.7858,24.73,69.21,97,100,2.53,overcast clouds
497,Ayan,RU,56.45,138.1667,10.9,60,38,11.95,scattered clouds
498,Warmbad,NA,-28.45,18.7333,71.78,46,37,11.48,scattered clouds
499,Esna,EG,25.2934,32.554,62.6,36,0,3.44,clear sky
500,Beringovskiy,RU,63.05,179.3167,16.72,80,79,2.93,broken clouds
501,Contai,IN,21.7786,87.7536,77.14,41,5,8.84,clear sky
502,Athabasca,CA,54.7169,-113.2854,32.0,86,100,11.5,overcast clouds
503,Shenkursk,RU,62.1091,42.896,35.98,90,100,11.05,overcast clouds
504,Bullhead City,US,35.1478,-114.5683,73.99,13,40,13.8,scattered clouds
505,Awbari,LY,26.5921,12.7805,51.91,31,0,5.48,clear sky
506,Nizhniy Tsasuchey,RU,50.5167,115.1333,30.74,62,4,6.76,clear sky
507,Kampong Chhnang,KH,12.1667,104.55,80.15,68,93,6.26,overcast clouds
508,Makarska,HR,43.2969,17.0178,46.4,49,0,10.36,clear sky
509,Puerto Varas,CL,-41.3195,-72.9854,51.8,62,40,6.91,scattered clouds
510,Bac Lieu,VN,9.285,105.7244,81.18,75,97,17.56,overcast clouds
511,Bengkulu,ID,-3.8004,102.2655,76.19,82,100,3.27,overcast clouds
512,Harbin,CN,45.75,126.65,37.4,75,0,11.18,clear sky
513,Ust-Kuyga,RU,70.0167,135.6,-16.11,96,100,5.12,overcast clouds
514,Kutum,SD,14.2,24.6667,74.12,19,7,9.13,clear sky
515,Shiraz,IR,29.6036,52.5388,51.8,40,8,4.41,clear sky
516,Tamiahua,MX,21.2667,-97.45,76.57,81,3,13.62,clear sky
517,Lorengau,PG,-2.0226,147.2712,81.91,78,100,6.76,overcast clouds
518,Saint-Pierre,RE,-21.3393,55.4781,77.0,78,0,5.75,clear sky
519,Adeje,ES,28.1227,-16.726,68.0,52,0,10.36,clear sky
520,Maraa,BR,-1.8333,-65.3667,73.2,96,74,1.77,broken clouds
521,Phalodi,IN,27.1333,72.3667,69.85,27,3,6.87,clear sky
522,Jawhar,SO,2.7809,45.5005,73.53,75,1,7.16,clear sky
523,Haag,NL,52.0767,4.2986,46.0,86,100,6.49,overcast clouds
524,Cockburn Town,TC,21.4612,-71.1419,77.65,75,0,16.96,clear sky
525,Garissa,KE,-0.4536,39.6401,79.65,69,2,10.04,clear sky
526,Namatanai,PG,-3.6667,152.4333,84.04,69,71,7.34,light rain
527,Pocone,BR,-16.2567,-56.6228,80.02,58,64,5.48,broken clouds
528,Zelenoborsk,RU,61.4669,64.0333,13.53,96,77,5.39,broken clouds
529,Ternate,ID,0.8,127.4,79.16,81,100,4.16,overcast clouds
530,Ada,US,43.4166,-116.1262,46.99,36,90,5.75,overcast clouds
531,Opuwo,NA,-18.0607,13.84,67.87,88,98,3.04,moderate rain
532,San Quintin,MX,30.4833,-115.95,60.04,65,0,9.46,clear sky
533,Pringsewu,ID,-5.3582,104.9744,73.92,92,100,0.89,overcast clouds
534,Grojdibodu,RO,43.75,24.2667,32.0,86,75,6.91,broken clouds
535,Namie,JP,37.4833,141.0,53.01,82,94,8.08,overcast clouds
536,Linfen,CN,36.0889,111.5189,56.61,39,100,4.56,overcast clouds
537,Zhigansk,RU,66.7697,123.3711,-20.78,99,100,6.53,overcast clouds
538,Hovd,MN,48.0056,91.6419,28.0,28,0,6.87,clear sky
539,Road Town,VG,18.4167,-64.6167,78.8,73,75,6.91,broken clouds
540,El Sauzal,MX,31.9,-116.6833,62.01,74,0,4.0,clear sky
541,San Juan Bautista,PE,-14.0108,-75.7358,71.6,73,20,21.85,few clouds
542,Skibbereen,IE,51.55,-9.2667,41.0,100,40,9.22,scattered clouds
543,Svetlogorsk,BY,52.6333,29.7333,27.3,84,7,4.34,clear sky
544,Saint-Joseph,RE,-21.3667,55.6167,77.0,78,0,5.75,clear sky
545,Pemba,MZ,-12.974,40.5178,78.8,89,75,4.61,light rain
546,Siedlce,PL,52.1677,22.2901,39.0,79,100,4.52,overcast clouds
547,Bennettsville,US,34.6174,-79.6848,71.01,77,40,6.08,scattered clouds
548,Sungairaya,ID,0.7,108.9,76.5,88,100,2.33,overcast clouds
549,Mitzic,GA,0.7821,11.549,68.0,98,100,4.45,overcast clouds
550,Paredon,MX,16.0333,-93.8667,82.04,59,1,7.9,clear sky
551,Boralday,KZ,43.3578,76.8594,37.4,87,75,4.47,broken clouds
552,Krasnoselkup,RU,65.7,82.4667,13.93,97,92,7.43,overcast clouds
553,Qaqortoq,GL,60.7167,-46.0333,19.4,53,90,14.97,overcast clouds
554,Balabac,PH,7.9868,117.0645,82.31,79,100,13.82,overcast clouds
555,Samut Sakhon,TH,13.5833,100.3,86.0,68,99,6.6,overcast clouds
556,Plast,RU,54.3691,60.8136,17.92,89,89,5.93,overcast clouds
557,Prieska,ZA,-29.6641,22.7474,62.44,70,59,16.71,broken clouds
558,Great Yarmouth,GB,52.6083,1.7305,44.6,87,9,5.75,clear sky
559,Atar,MR,20.5169,-13.0499,80.6,15,13,5.06,few clouds
560,Husavik,IS,66.0449,-17.3389,33.8,55,75,8.05,broken clouds
561,Manggar,ID,-2.8833,108.2667,78.67,85,100,5.68,overcast clouds
562,Uhlove,UA,44.8215,33.6045,36.0,60,93,6.24,overcast clouds
563,Mnogovershinnyy,RU,53.9353,139.9242,14.07,58,4,6.11,clear sky
564,Santa Maria,BR,-29.6842,-53.8069,73.4,88,20,4.61,few clouds
565,Saquena,PE,-4.6667,-73.5167,73.87,96,64,1.61,heavy intensity rain
566,Chapaevsk,RU,52.9813,49.7112,23.0,100,100,4.47,overcast clouds
567,The Valley,AI,18.217,-63.0578,78.01,73,20,10.36,few clouds
568,Dourbali,TD,11.8091,15.8632,82.62,17,39,3.13,scattered clouds
569,Lasa,IT,46.6166,10.7002,45.0,69,0,8.05,clear sky
570,Bumba,CD,2.1833,22.4667,71.37,96,100,3.02,overcast clouds
571,Ugoofaaru,MV,5.6667,73.0,82.62,70,84,2.13,broken clouds
572,Zykovo,RU,55.9519,93.1461,28.4,69,40,11.18,scattered clouds
573,Varkkallai,IN,8.7341,76.7067,84.2,79,40,6.44,mist
574,Trois-Rivieres,CA,46.3501,-72.5491,48.2,75,100,3.44,overcast clouds
575,Banjarmasin,ID,-3.3244,114.591,78.8,94,40,4.61,scattered clouds
576,Magistralnyy,RU,56.1725,107.4458,18.09,95,96,2.53,overcast clouds
577,Springbok,ZA,-29.6643,17.8865,66.27,46,20,5.61,few clouds
578,Trelew,AR,-43.249,-65.3051,56.5,54,96,10.56,overcast clouds
579,Tocopilla,CL,-22.092,-70.1979,70.05,72,38,5.82,scattered clouds
580,George,ZA,-33.963,22.4617,60.8,100,40,3.44,scattered clouds
581,Rock Springs,US,41.5875,-109.2029,37.4,35,20,21.85,few clouds
582,Pelym,RU,61.0108,61.9978,10.98,96,32,4.14,scattered clouds
583,Cordele,US,31.9635,-83.7824,71.01,77,1,4.61,clear sky
584,Jonesboro,US,35.8423,-90.7043,71.6,40,1,9.22,clear sky
585,Rawson,AR,-43.3002,-65.1023,57.0,55,98,10.8,overcast clouds
586,Kununurra,AU,-15.7667,128.7333,82.4,100,100,2.3,overcast clouds
587,Chama,CH,47.1821,8.4636,39.2,81,8,4.5,clear sky
588,Preetz,DE,54.2333,10.2833,42.8,87,40,21.85,scattered clouds
589,Carbonia,IT,39.1672,8.5222,46.99,93,0,3.44,clear sky
590,Marrakesh,MA,31.6315,-8.0083,59.0,47,0,4.61,clear sky
591,El Alto,PE,-4.2714,-81.2147,77.0,73,0,8.05,clear sky
592,Port Macquarie,AU,-31.4333,152.9167,80.01,54,0,3.0,clear sky
593,Mayna,RU,54.1135,47.6231,12.49,97,58,2.55,broken clouds
594,Milkovo,RU,54.7167,158.6167,25.03,60,36,16.22,scattered clouds
595,Bhatkal,IN,13.9667,74.5667,78.82,82,87,3.2,overcast clouds
596,Casino,AU,-28.8667,153.05,78.01,57,0,11.5,clear sky
597,San Policarpo,PH,12.1791,125.5072,80.33,84,86,13.44,overcast clouds
598,Lompoc,US,34.6391,-120.4579,63.0,42,20,14.97,few clouds
599,Rupert,US,42.6191,-113.6772,44.6,31,90,16.11,overcast clouds
600,Sharan,RU,54.8167,54.0,13.26,99,61,0.74,broken clouds
601,Villa Carlos Paz,AR,-31.4241,-64.4978,71.01,94,55,1.01,light rain
602,Lumeje,AO,-11.55,20.7833,66.36,92,90,3.76,overcast clouds
603,Sakaiminato,JP,35.55,133.2333,53.6,87,75,3.44,broken clouds
604,Cap Malheureux,MU,-19.9842,57.6142,77.0,87,65,8.3,broken clouds
605,Ozinki,RU,51.1786,49.6769,28.22,89,99,19.89,overcast clouds
606,Collie,AU,-33.3667,116.15,56.19,73,7,2.1,clear sky
607,Mogadishu,SO,2.0371,45.3438,77.81,78,0,13.22,clear sky
608,Kidal,ML,18.4411,1.4078,74.55,7,5,15.19,clear sky
609,Cap-Aux-Meules,CA,47.3821,-61.8597,33.8,86,100,5.75,overcast clouds
610,Lloro,CO,5.4961,-76.5495,73.76,97,98,2.77,moderate rain
611,North Bend,US,43.4065,-124.2243,48.99,93,90,9.22,mist
612,Khandyga,RU,62.6667,135.6,-8.28,93,100,2.53,overcast clouds
613,Pokhara,NP,28.2333,83.9833,62.17,24,0,7.65,clear sky
614,Markapur,IN,15.7333,79.2833,74.82,57,3,1.1,clear sky
615,Oliveira,BR,-20.6964,-44.8272,68.65,83,99,4.14,overcast clouds
616,Yambio,SS,4.5721,28.3955,73.67,65,63,3.0,broken clouds
617,Mayo,US,38.8876,-76.5119,57.99,100,90,8.05,overcast clouds
618,Genhe,CN,50.7833,121.5167,25.02,85,100,1.68,overcast clouds
619,Nizhneudinsk,RU,54.9076,99.0276,29.98,66,100,12.41,overcast clouds
620,Axim,GH,4.8699,-2.2405,79.81,86,99,6.55,overcast clouds
621,Aden,YE,12.7794,45.0367,78.51,65,3,8.03,clear sky
622,Isiro,CD,2.7739,27.616,69.85,71,81,2.55,broken clouds
623,Port Augusta,AU,-32.5,137.7667,64.99,63,1,12.66,clear sky
624,Puri,IN,19.8,85.85,75.2,69,40,4.61,haze
625,Pahrump,US,36.2083,-115.9839,64.99,13,51,5.01,broken clouds
626,Outjo,NA,-20.1167,16.15,67.53,78,92,1.43,overcast clouds
627,Sayhat,SA,26.4852,50.0405,77.0,47,0,14.97,clear sky
628,Quesada,CR,10.3238,-84.4271,77.0,65,75,5.75,broken clouds
629,Taoudenni,ML,22.6783,-3.9836,68.77,12,0,12.35,clear sky
630,Buin,CL,-33.7333,-70.75,66.99,55,0,14.97,clear sky
631,Obo,CF,5.3998,26.4869,73.51,69,99,2.44,overcast clouds
632,Pangai,TO,-19.8,-174.35,75.2,94,75,9.22,light rain
633,Chabahar,IR,25.2919,60.643,73.15,68,0,2.84,clear sky
634,Oil City,US,41.4339,-79.7064,66.2,52,40,9.22,scattered clouds
635,Las Palmas,ES,28.4204,-14.0131,69.8,43,0,8.05,clear sky
636,Acapulco,MX,16.8634,-99.8901,82.4,65,40,8.05,scattered clouds
637,Danane,CI,7.2596,-8.155,75.24,74,100,0.65,overcast clouds
638,Sulangan,PH,11.1373,123.7228,81.36,79,88,14.41,overcast clouds
639,Katobu,ID,-4.9408,122.5276,80.83,83,46,0.69,scattered clouds
640,Kedrovyy,RU,56.1667,91.8167,28.4,69,40,11.18,light snow
641,Boca Do Acre,BR,-8.7522,-67.3978,74.03,95,88,2.82,overcast clouds
642,Birnin Kebbi,NG,12.4539,4.1975,83.68,10,98,4.97,overcast clouds
643,Oda,JP,35.1833,132.5,51.8,93,75,2.3,broken clouds
644,Prince Rupert,CA,54.3161,-130.3201,42.8,75,90,20.71,light rain
645,San Marcos,US,33.1434,-117.1661,66.0,51,1,11.5,clear sky
646,Nouadhibou,MR,20.931,-17.0347,64.4,94,75,13.8,broken clouds
647,Ulladulla,AU,-35.35,150.4667,75.2,57,75,14.97,light rain
648,Bereda,ES,43.2686,-7.5406,36.0,98,79,1.01,broken clouds
649,Ilhabela,BR,-23.7781,-45.3581,77.88,82,68,3.09,broken clouds
650,Nhulunbuy,AU,-12.2333,136.7667,84.2,79,20,3.44,few clouds
651,Niquero,CU,20.0431,-77.5828,78.55,74,15,10.42,few clouds
652,Gunjur,GM,13.2019,-16.7339,77.0,50,0,13.8,clear sky
653,Marienburg,PL,54.0359,19.0266,39.99,72,36,3.09,scattered clouds
654,Soconusco,MX,17.9667,-94.8667,95.0,31,1,17.27,clear sky
655,Orlik,RU,52.5178,99.825,24.75,90,99,4.59,snow
656,Neiafu,TO,-18.65,-173.9833,86.0,74,75,8.05,moderate rain
657,Dunedin,NZ,-45.8742,170.5036,57.0,91,100,5.01,overcast clouds
658,Ranong,TH,9.9658,98.6348,75.2,88,20,2.3,few clouds
659,Tiznit,MA,29.5833,-9.5,65.03,24,0,4.74,clear sky
660,Shenjiamen,CN,29.9576,122.298,53.49,82,2,8.66,clear sky
661,Isla Mujeres,MX,21.2311,-86.731,82.4,69,40,14.97,scattered clouds
662,Luanda,AO,-8.8368,13.2343,78.8,78,75,2.3,broken clouds
663,Garden City,US,42.3256,-83.331,71.6,42,75,26.46,broken clouds
664,Korsakov,RU,46.6328,142.7813,32.0,69,100,2.24,overcast clouds
665,Xingyi,CN,24.1877,102.817,52.72,83,2,2.98,clear sky
666,Altay,CN,47.8667,88.1167,21.11,59,4,7.34,clear sky
667,Agropoli,IT,40.3469,14.9966,48.99,75,3,3.0,clear sky
668,Unguia,CO,8.0434,-77.0945,77.43,85,36,5.1,scattered clouds
669,Lavrentiya,RU,65.5833,-171.0,17.58,88,73,0.25,broken clouds
670,Hervey Bay,AU,-25.2986,152.8535,80.6,50,0,5.75,clear sky
671,Payakumbuh,ID,-0.2202,100.6308,70.0,98,100,1.1,overcast clouds
672,Rybachiy,RU,48.7073,44.7449,33.8,93,75,22.37,snow
673,Pingliang,CN,35.5392,106.6861,49.57,49,95,3.58,overcast clouds
674,Makakilo City,US,21.3469,-158.0858,80.6,83,75,9.22,light rain
675,Lardos,GR,36.0942,28.0157,50.0,50,40,13.8,scattered clouds
676,Antofagasta,CL,-23.65,-70.4,64.4,77,40,12.66,scattered clouds
677,Mabaruma,GY,8.2,-59.7833,73.38,78,89,4.07,overcast clouds
678,Jiquilisco,SV,13.3167,-88.5833,89.6,55,0,5.75,clear sky
679,Mandiana,GN,10.6333,-8.6833,85.15,18,100,5.01,overcast clouds
680,Lazarev,RU,52.225,141.5131,18.54,69,2,2.53,clear sky
681,Turukhansk,RU,65.8167,87.9833,19.92,95,100,9.06,light snow
682,Tartus,SY,34.889,35.8866,57.2,44,40,13.8,light rain
683,Sistranda,NO,63.7256,8.834,41.0,81,75,16.11,light rain
684,Brekstad,NO,63.687,9.6654,41.0,81,75,16.11,broken clouds
685,Hargeysa,SO,9.56,44.065,63.09,35,2,5.37,clear sky
686,Kautokeino,NO,69.0125,23.0412,34.84,76,88,35.12,overcast clouds
687,Santa Cruz,BO,-17.8,-63.1667,77.0,83,40,6.91,scattered clouds
688,Ngaoundere,CM,7.3167,13.5833,66.96,88,100,3.91,overcast clouds
689,Wajid,SO,3.8093,43.2471,76.41,29,1,11.74,clear sky
690,Wanning,CN,18.8003,110.3967,73.92,89,69,7.25,broken clouds
691,Pandan,PH,14.0453,124.1694,82.29,73,81,11.34,broken clouds
692,Quelimane,MZ,-17.8786,36.8883,75.2,94,20,2.3,light rain
693,Grand Gaube,MU,-20.0064,57.6608,77.0,87,69,7.99,broken clouds
